budget,popularity,runtime,vote_count,revenue,release_year,release_decade,profit,roi,profit_margin,log_budget,log_revenue,log_profit,log_roi,log_vote_count,genre_count,cast_count,overview_length,overview_sentiment,tagline_length,tagline_sentiment,popularity_per_vote,revenue_per_vote,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Adventure,genre_Crime,genre_Science Fiction,genre_Horror,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music,genre_War,genre_Documentary,genre_Western,genre_Foreign,genre_TV Movie,director_Unknown,director_Steven Spielberg,director_Woody Allen,director_Clint Eastwood,director_Martin Scorsese,director_Robert Rodriguez,director_Spike Lee,director_Ridley Scott,director_Renny Harlin,director_Steven Soderbergh,director_Tim Burton,director_Oliver Stone,director_Ron Howard,director_Joel Schumacher,director_Robert Zemeckis,director_Barry Levinson,director_Brian De Palma,director_Michael Bay,director_Francis Ford Coppola,director_Kevin Smith,director_Tony Scott,director_Sam Raimi,director_Rob Reiner,director_Chris Columbus,director_Richard Donner,director_Shawn Levy,director_Bobby Farrelly,director_Richard Linklater,director_Joel Coen,director_Paul W.S. Anderson,director_Wes Craven,director_John Carpenter,director_Stephen Frears,director_David Fincher,director_John McTiernan,director_Tyler Perry,director_Dennis Dugan,director_Brett Ratner,director_Lasse Hallström,director_Rob Cohen,director_M. Night Shyamalan,director_Peter Jackson,director_Phillip Noyce,director_Quentin Tarantino,director_Bryan Singer,director_Simon West,director_Jay Roach,director_Roland Emmerich,director_Adam Shankman,director_Neil Jordan,writer_Unknown,writer_Woody Allen,writer_Luc Besson,writer_Ian Fleming,writer_David Koepp,writer_Joel Coen,writer_Brian Helgeland,writer_David Mamet,writer_George Lucas,writer_Stephen King,writer_Robert Rodriguez,writer_Akiva Goldsman,writer_Ted Elliott,writer_Oliver Stone,writer_Kevin Smith,writer_William Goldman,writer_John Logan,writer_Sylvester Stallone,writer_Francis Ford Coppola,writer_Stan Lee,writer_Quentin Tarantino,writer_Tyler Perry,writer_M. Night Shyamalan,writer_Bobby Farrelly,writer_Richard LaGravenese,writer_Adam Sandler,writer_Ehren Kruger,writer_Marlon Wayans,writer_Spike Lee,writer_Steve Oedekerk,writer_Peter Jackson,writer_Richard Linklater,writer_Wes Craven,writer_Steven Zaillian,writer_David Twohy,writer_Christopher Nolan,writer_Aline Brosh McKenna,writer_Harold Ramis,writer_Tony Gilroy,writer_Eric Roth,writer_Frank Miller,writer_David S. Goyer,writer_Andrew Stanton,writer_Ed Solomon,writer_David Ayer,writer_Steven E. de Souza,writer_Peter Morgan,writer_Paul Haggis,writer_Richard Curtis,writer_John Hughes,cast_Robert De Niro,cast_Bruce Willis,cast_Matt Damon,cast_Samuel L. Jackson,cast_Nicolas Cage,cast_Johnny Depp,cast_Brad Pitt,cast_Tom Hanks,cast_Denzel Washington,cast_Morgan Freeman,cast_Ben Stiller,cast_Eddie Murphy,cast_Tom Cruise,cast_Mark Wahlberg,cast_Harrison Ford,cast_Julia Roberts,cast_John Travolta,cast_George Clooney,cast_Cameron Diaz,cast_Ewan McGregor,cast_Owen Wilson,cast_Will Ferrell,cast_Arnold Schwarzenegger,cast_Nicole Kidman,cast_Robin Williams,cast_Sylvester Stallone,cast_Adam Sandler,cast_Meryl Streep,cast_Sandra Bullock,cast_Matthew McConaughey,cast_Kevin Costner,cast_Julianne Moore,cast_Liam Neeson,cast_Pierce Brosnan,cast_Sean Connery,cast_Jim Carrey,cast_Gerard Butler,cast_Anthony Hopkins,cast_Drew Barrymore,cast_Russell Crowe,cast_Alec Baldwin,cast_John Cusack,cast_Tommy Lee Jones,cast_Susan Sarandon,cast_Cate Blanchett,cast_Jeff Bridges,cast_Christian Bale,cast_Mel Gibson,cast_Kate Winslet,cast_Jason Statham,cast_Charlize Theron,cast_Angelina Jolie,cast_Keanu Reeves,cast_Leonardo DiCaprio,cast_Will Smith,cast_Anne Hathaway,cast_Hugh Jackman,cast_Jake Gyllenhaal,cast_Ethan Hawke,cast_Robert Downey Jr.,cast_Ben Affleck,cast_Gary Oldman,cast_Dwayne Johnson,cast_Gene Hackman,cast_Ben Kingsley,cast_Aaron Eckhart,cast_Kirsten Dunst,cast_Paul Rudd,cast_Antonio Banderas,cast_Forest Whitaker,cast_Jude Law,cast_Al Pacino,cast_Ralph Fiennes,cast_Val Kilmer,cast_Philip Seymour Hoffman,cast_Natalie Portman,cast_Steve Carell,cast_Reese Witherspoon,cast_Christopher Plummer,cast_Scarlett Johansson,cast_Ice Cube,cast_Jennifer Aniston,cast_John Goodman,cast_Sigourney Weaver,cast_Dennis Quaid,cast_Dustin Hoffman,cast_Colin Farrell,cast_Jennifer Lopez,cast_Mark Ruffalo,cast_Richard Gere,cast_Joaquin Phoenix,cast_Vince Vaughn,cast_Rachel McAdams,cast_Robert Duvall,cast_Brendan Fraser,cast_Catherine Keener,cast_Kurt Russell,cast_Naomi Watts,cast_Jack Black,cast_Diane Keaton,vote_average
23000000.0,0.023681,87.0,3,51751835.0,2004,2000,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,1.3862943611198906,1,3,19,0.175,3,0.8,0.00592025,12937958.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
23000000.0,2.948576,93.0,47,51751835.0,2008,2000,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,3.871201010907891,1,3,31,0.2833333333333333,9,0.0,0.061428666666666666,1078163.2291666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
23000000.0,0.243853,90.0,2,51751835.0,2015,2010,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,1.0986122886681098,0,3,46,0.14444444444444446,0,0.0,0.08128433333333333,17250611.666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
23000000.0,1.563711,92.0,31,51751835.0,2009,2000,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,3.4657359027997265,1,3,52,0.041666666666666664,7,-0.1,0.04886596875,1617244.84375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7
1000000.0,0.653495,85.0,11,51751835.0,2012,2010,50751835.0,51.751835,50.75178424821575,13.815511557963774,17.761970467741282,17.74245835257169,3.9655985584809894,2.4849066497880004,2,3,27,-0.25,5,0.0,0.05445791666666667,4312652.916666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
23000000.0,1.233688,96.0,26,51751835.0,2014,2010,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,3.295836866004329,2,3,67,0.14583333333333334,0,0.0,0.04569214814814814,1916734.6296296297,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
1000000.0,0.153625,90.0,3,51751835.0,2011,2010,50751835.0,51.751835,50.75178424821575,13.815511557963774,17.761970467741282,17.74245835257169,3.9655985584809894,1.3862943611198906,3,3,32,0.06727272727272726,0,0.0,0.03840625,12937958.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
23000000.0,0.328498,85.0,4,51751835.0,2009,2000,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,1.6094379124341003,2,3,60,0.5599999999999999,0,0.0,0.0656996,10350367.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
1000000.0,0.4594,84.0,3,51751835.0,2014,2010,50751835.0,51.751835,50.75178424821575,13.815511557963774,17.761970467741282,17.74245835257169,3.9655985584809894,1.3862943611198906,1,3,81,0.13333333333333333,0,0.0,0.11485,12937958.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
23000000.0,7.207051,83.0,78,51751835.0,2012,2010,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,4.3694478524670215,2,3,36,-0.2,6,0.0,0.09122849367088608,655086.5189873418,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
23000000.0,6.679954,95.0,117,51751835.0,2012,2010,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,4.770684624465665,3,3,60,-0.1090909090909091,3,0.0,0.056609779661016955,438574.8728813559,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
23000000.0,1.284741,94.0,3,51751835.0,2006,2000,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,1.3862943611198906,2,3,36,-0.028571428571428574,0,0.0,0.32118525,12937958.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
1000000.0,0.973323,90.0,8,51751835.0,2014,2010,50751835.0,51.751835,50.75178424821575,13.815511557963774,17.761970467741282,17.74245835257169,3.9655985584809894,2.1972245773362196,3,3,51,0.26249999999999996,8,0.0,0.10814700000000001,5750203.888888889,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
1.0,1.859965,95.0,42,51751835.0,2014,2010,51751834.0,51751835.0,25875917.0,0.6931471805599453,17.761970467741282,17.761970448418296,17.761970467741282,3.7612001156935624,1,3,21,0.0,0,0.0,0.043255,1203531.046511628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
23000000.0,3.418372,93.0,34,51751835.0,2013,2010,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,3.5553480614894135,4,3,95,-0.05381944444444445,0,0.0,0.09766777142857143,1478623.857142857,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
23000000.0,0.65434,90.0,7,51751835.0,2014,2010,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,2.0794415416798357,1,3,88,0.1688552188552189,6,0.0,0.0817925,6468979.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1
950000.0,0.178689,103.0,28,814666.0,1968,1960,-135334.0,0.8575431578947369,-0.14245669215085036,13.76421831620775,13.610534719770733,,0.619254731738106,3.367295829986474,3,3,32,0.2857142857142857,9,0.75,0.006161689655172413,28091.931034482757,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
950000.0,7.310879,87.0,92,51751835.0,2013,2010,50801835.0,54.475615789473686,53.475559499411055,13.76421831620775,17.761970467741282,17.743443053627896,4.01594356906302,4.532599493153256,2,3,81,-0.15833333333333335,9,0.0,0.07861160215053763,556471.3440860215,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
950000.0,8.976128,100.0,155,51751835.0,2014,2010,50801835.0,54.475615789473686,53.475559499411055,13.76421831620775,17.761970467741282,17.743443053627896,4.01594356906302,5.049856007249537,3,3,47,0.16,4,0.3,0.057539282051282045,331742.53205128206,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
23000000.0,0.280829,90.0,1,51751835.0,2007,2000,28751835.0,2.2500797826086956,1.2500797282574032,16.951004817371683,17.761970467741282,17.17421218403818,1.17867954453532,0.6931471805599453,2,3,37,0.18298701298701298,0,0.0,0.1404145,25875917.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
