budget,popularity,runtime,vote_count,revenue,release_year,genres,director,vote_average,profit,roi
21000000.0,15.440465,99.0,284,51751835.0,2009,['Drama'],Kirk Jones,6.5,30751835.0,2.4643730952380953
23000000.0,5.886228,88.0,35,9109322.0,2004,"['Comedy', 'Family']",Bob Clark,1.9,-13890678.0,0.39605747826086957
23000000.0,6.925645,83.0,133,12382362.0,2005,"['Action', 'Comedy', 'Crime']",Les Mayfield,5.4,-10617638.0,0.5383635652173913
20000000.0,9.36146,84.0,78,10337477.0,2007,"['Action', 'Comedy', 'Crime']",Les Mayfield,4.7,-9662523.0,0.51687385
20000000.0,6.102663,98.0,24,11341016.0,2004,['Comedy'],Michael Lembeck,6.4,-8658984.0,0.5670508
8000000.0,0.709143,149.0,15,20000000.0,1969,"['Comedy', 'Drama', 'Music', 'Romance']",Bob Fosse,6.5,12000000.0,2.5
20000000.0,45.742217,148.0,833,11110975.0,2014,"['Comedy', 'Romance', 'Crime', 'Drama', 'Mystery']",Paul Thomas Anderson,6.5,-8889025.0,0.55554875
23000000.0,1.682839,85.0,18,51751835.0,2006,['Family'],Frank Passingham,3.2,28751835.0,2.2500797826086956
20000000.0,8.237336,110.0,88,16549477.0,2013,"['Music', 'Drama']",Benson Lee,5.9,-3450523.0,0.82747385
20000000.0,2.605374,83.0,20,7000000.0,2008,"['Comedy', 'Fantasy']",David Zucker,4.1,-13000000.0,0.35
12000000.0,29.072964,107.0,631,15008161.0,2013,"['Action', 'Crime', 'Thriller']",Robert Rodriguez,5.3,3008161.0,1.2506800833333334
22000000.0,1.322528,100.0,82,51751835.0,2003,['Horror'],Glen Morgan,5.8,29751835.0,2.3523561363636363
23000000.0,4.961306,87.0,69,6575282.0,2008,['Comedy'],Fred Wolf,4.7,-16424718.0,0.2858818260869565
23000000.0,8.628519,160.0,41,51751835.0,1999,"['Comedy', 'Drama', 'Music']",Mike Leigh,6.7,28751835.0,2.2500797826086956
20000000.0,12.232048,106.0,185,6420319.0,2015,"['Comedy', 'Drama', 'War']",Alejandro Monteverde,7.0,-13579681.0,0.32101595
15000000.0,27.133277,99.0,571,27462041.0,2011,"['Drama', 'Thriller']",David Cronenberg,6.2,12462041.0,1.8308027333333334
8700000.0,26.093043,100.0,532,7659918.0,2006,"['Animation', 'Science Fiction', 'Thriller']",Richard Linklater,6.8,-1040082.0,0.8804503448275862
23000000.0,13.621201,117.0,216,51751835.0,2012,['Drama'],Curtis Hanson,7.0,28751835.0,2.2500797826086956
20000000.0,9.292987,96.0,173,10442808.0,2005,"['Action', 'Fantasy', 'Horror', 'Thriller']",Uwe Boll,3.1,-9557192.0,0.5221404
20000000.0,7.716606,111.0,126,5210988.0,2009,"['Comedy', 'Drama', 'Family', 'Music']",Todd Graff,5.4,-14789012.0,0.2605494
20000000.0,7.698075,100.0,179,51751835.0,2004,"['Drama', 'Mystery', 'Thriller']",Jonathan Glazer,5.9,31751835.0,2.58759175
20000000.0,37.629309,125.0,546,12007070.0,2014,"['Crime', 'Drama', 'Thriller']",J.C. Chandor,6.5,-7992930.0,0.6003535
23000000.0,2.405911,114.0,26,51751835.0,2008,"['Drama', 'Romance', 'War', 'History']",Paul Gross,6.3,28751835.0,2.2500797826086956
23000000.0,3.350297,119.0,59,51751835.0,2008,['Drama'],Marc Abraham,6.3,28751835.0,2.2500797826086956
20000000.0,13.032308,135.0,195,4001121.0,2007,"['Drama', 'Music']",Todd Haynes,6.6,-15998879.0,0.20005605
20000000.0,15.131867,93.0,271,16863583.0,2012,"['Action', 'Thriller']",Mabrouk El Mechri,4.8,-3136417.0,0.84317915
20000000.0,10.218307,114.0,203,5530764.0,2008,"['Adventure', 'Comedy', 'Drama', 'Romance']",Rian Johnson,6.8,-14469236.0,0.2765382
21000000.0,12.761176,124.0,278,51751835.0,2008,['Drama'],Charlie Kaufman,7.4,30751835.0,2.4643730952380953
26500000.0,60.732738,134.0,1983,159375308.0,1997,"['Adventure', 'Fantasy', 'Animation']",Hayao Miyazaki,8.2,132875308.0,6.014162566037736
23000000.0,0.49446,114.0,20,51751835.0,2003,"['Comedy', 'Drama', 'Foreign']",Jean-Paul Rappeneau,5.7,28751835.0,2.2500797826086956
23000000.0,6.574285,124.0,9,51751835.0,1980,"['Comedy', 'Music']",Nancy Walker,4.9,28751835.0,2.2500797826086956
2000000.0,14.617944,104.0,218,5048693.0,2005,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'Western']",John Hillcoat,7.1,3048693.0,2.5243465
20000000.0,3.102987,118.0,36,51751835.0,2015,['Drama'],Angelo Pizzo,6.8,31751835.0,2.58759175
20000000.0,5.65327,84.0,12,1675706.0,2003,['Comedy'],Richard Benjamin,3.3,-18324294.0,0.0837853
20000000.0,44.566609,107.0,1552,5359645.0,2002,"['Action', 'Science Fiction', 'Thriller']",Kurt Wimmer,6.9,-14640355.0,0.26798225
40000000.0,8.978408,125.0,52,7400000.0,2008,"['Drama', 'War']",Roger Spottiswoode,6.5,-32600000.0,0.185
23000000.0,10.150993,115.0,97,51751835.0,2000,"['Drama', 'Action', 'Thriller', 'Crime']",James Gray,6.0,28751835.0,2.2500797826086956
23000000.0,0.28576,88.0,8,51751835.0,2012,['Family'],Matthew Diamond,2.2,28751835.0,2.2500797826086956
10000000.0,11.267676,122.0,156,3727746.0,2015,"['Drama', 'Romance']",Angelina Jolie,5.4,-6272254.0,0.3727746
20000000.0,9.129808,126.0,102,51751835.0,2004,"['Animation', 'Fantasy', 'Science Fiction']",Katsuhiro Ōtomo,6.4,31751835.0,2.58759175
23000000.0,2.013405,101.0,14,51751835.0,2005,['Drama'],David Anspaugh,5.8,28751835.0,2.2500797826086956
23000000.0,20.086645,101.0,286,51751835.0,2010,"['Drama', 'Mystery', 'Thriller', 'Crime', 'Romance']",Andrew Jarecki,5.9,28751835.0,2.2500797826086956
20000000.0,3.581906,107.0,33,305070.0,1994,['Adventure'],Kevin Reynolds,6.2,-19694930.0,0.0152535
23000000.0,12.373248,86.0,107,47301471.0,2008,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Science Fiction']",Stephen Chow,6.1,24301471.0,2.0565856956521738
23000000.0,12.283025,118.0,221,51751835.0,1998,"['Comedy', 'Fantasy']",Jean-Marie Poiré,5.8,28751835.0,2.2500797826086956
20000000.0,10.617236,107.0,139,4634062.0,2011,"['Action', 'Comedy', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",Kevin Munroe,4.5,-15365938.0,0.2317031
20000000.0,6.377308,100.0,48,51751835.0,2002,"['Drama', 'Thriller']",Daniel Algrant,5.5,31751835.0,2.58759175
20000000.0,3.620537,110.0,31,346594.0,2010,"['Drama', 'Fantasy']",Julie Taymor,6.0,-19653406.0,0.0173297
23000000.0,27.215666,106.0,585,17671101.0,2015,"['Horror', 'Mystery', 'Thriller']",Alejandro Amenábar,5.3,-5328899.0,0.7683087391304347
23000000.0,4.127155,102.0,35,51751835.0,2008,"['Action', 'History', 'Drama']",Daniel Lee,6.6,28751835.0,2.2500797826086956
20000000.0,13.118983,95.0,130,51751835.0,2007,"['Crime', 'Drama', 'Thriller']",Mike Barker,6.3,31751835.0,2.58759175
20000000.0,14.182301,83.0,68,51751835.0,2012,"['Comedy', 'Animation', 'Adventure', 'Family']",Wayne Thornley,5.3,31751835.0,2.58759175
23000000.0,0.416179,170.0,3,51751835.0,2014,"['Drama', 'History']",Gnana Rajasekaran,5.0,28751835.0,2.2500797826086956
23000000.0,0.485405,98.0,1,51751835.0,2014,['Animation'],Tom Walsh,0.5,28751835.0,2.2500797826086956
20000000.0,7.444189,105.0,109,51751835.0,2016,['Drama'],Jonathan Jakubowicz,6.1,31751835.0,2.58759175
20000000.0,33.625477,96.0,404,51751835.0,2015,['Thriller'],James McTeigue,5.4,31751835.0,2.58759175
27220000.0,28.060472,105.0,465,5496951.0,2013,"['Thriller', 'Crime']",Scott Walker,6.1,-21723049.0,0.20194529757531227
19400000.0,20.746932,125.0,312,51751835.0,2006,"['Drama', 'Romance']",John Curran,7.1,32351835.0,2.6676203608247424
27000000.0,7.727035,150.0,157,51751835.0,2008,"['Action', 'Crime', 'Drama', 'History', 'Thriller']",Uli Edel,7.1,24751835.0,1.9167346296296297
22000000.0,45.707835,181.0,1046,424208848.0,1990,"['Adventure', 'Drama', 'Western']",Kevin Costner,7.6,402208848.0,19.282220363636362
20000000.0,28.497242,92.0,1584,216197492.0,2011,['Comedy'],Jake Kasdan,5.4,196197492.0,10.8098746
19000000.0,11.47316,113.0,141,110879513.0,1989,"['Drama', 'Crime', 'Mystery']",Harold Becker,6.7,91879513.0,5.835763842105263
19000000.0,25.28132,95.0,713,70067909.0,2004,['Comedy'],Mark Rosman,6.1,51067909.0,3.687784684210526
14000000.0,45.99611,111.0,1476,173046663.0,1996,"['Crime', 'Horror', 'Mystery']",Wes Craven,7.0,159046663.0,12.360475928571429
23000000.0,20.392858,91.0,440,51751835.0,2001,"['Horror', 'Thriller']",Steve Beck,5.4,28751835.0,2.2500797826086956
19000000.0,78.699993,144.0,3757,44017374.0,1980,"['Horror', 'Thriller']",Stanley Kubrick,8.1,25017374.0,2.316703894736842
19000000.0,76.603233,116.0,6079,381109762.0,1985,"['Adventure', 'Comedy', 'Science Fiction', 'Family']",Robert Zemeckis,8.0,362109762.0,20.05840852631579
19000000.0,13.664614,93.0,209,40846082.0,1999,"['Horror', 'Mystery', 'Thriller']",William Malone,5.5,21846082.0,2.149793789473684
23000000.0,2.242809,113.0,40,51751835.0,2009,"['Drama', 'Comedy']",Tyler Perry,6.0,28751835.0,2.2500797826086956
27000000.0,1.224105,90.0,8,51751835.0,2016,"['Action', 'Drama']",Rob Hawk,3.9,24751835.0,1.9167346296296297
19000000.0,27.494037,101.0,583,49830607.0,2010,"['Comedy', 'Romance', 'Drama']",Josh Gordon,5.9,30830607.0,2.6226635263157894
18000000.0,18.47518,95.0,404,101564935.0,2003,['Comedy'],Shawn Levy,5.3,83564935.0,5.642496388888889
19100000.0,10.559414,109.0,208,5728213.0,2011,"['Drama', 'Action', 'Thriller', 'Crime', 'War']",Lee Tamahori,6.5,-13371787.0,0.2999064397905759
23000000.0,1.916351,85.0,8,51751835.0,2000,"['Animation', 'Drama', 'Family', 'Science Fiction']",Britt Allcroft,4.6,28751835.0,2.2500797826086956
20000000.0,28.867568,101.0,633,54956140.0,2010,"['Mystery', 'Horror', 'Action']",Breck Eisner,6.2,34956140.0,2.747807
15000000.0,118.968562,125.0,3840,274925095.0,2001,"['Fantasy', 'Adventure', 'Animation', 'Family']",Hayao Miyazaki,8.3,259925095.0,18.32833966666667
23000000.0,3.376967,110.0,43,51751835.0,2013,"['Action', 'Crime']",Alan Yuen,5.9,28751835.0,2.2500797826086956
25000000.0,7.436491,132.0,108,8613462.0,1984,"['Action', 'Drama', 'History']",Roger Donaldson,6.5,-16386538.0,0.34453848
23000000.0,57.84156,131.0,1486,76586316.0,2013,['Drama'],Brian Percival,7.4,53586316.0,3.3298398260869564
19000000.0,17.952817,109.0,342,18755936.0,2008,"['Comedy', 'Adventure', 'Romance']",Sean Anders,6.0,-244064.0,0.9871545263157895
19000000.0,21.959742,100.0,465,29922472.0,2010,"['Romance', 'Comedy']",Anand Tucker,6.4,10922472.0,1.5748669473684211
19000000.0,4.229942,188.0,33,4750000.0,1964,"['Drama', 'History']",Anthony Mann,6.0,-14250000.0,0.25
19000000.0,11.766564,97.0,208,6928068.0,2011,"['Comedy', 'Drama', 'Romance']",Michael Dowse,6.2,-12071932.0,0.3646351578947368
23000000.0,2.366251,121.0,40,5310554.0,2012,['Drama'],Daniel Barnz,5.8,-17689446.0,0.23089365217391306
19000000.0,0.068228,93.0,5,2119994.0,1993,"['Family', 'Fantasy', 'Music']",Emile Ardolino,5.6,-16880006.0,0.11157863157894737
18000000.0,5.380733,116.0,12,51751835.0,1996,"['Thriller', 'Drama', 'Music', 'Crime']",Robert Altman,6.1,33751835.0,2.8751019444444443
23000000.0,5.625989,110.0,69,51751835.0,2016,['Drama'],James Schamus,6.8,28751835.0,2.2500797826086956
19000000.0,30.205943,90.0,588,108047131.0,2005,"['Horror', 'Thriller', 'Drama']",Andrew Douglas,6.0,89047131.0,5.686691105263158
19000000.0,26.441669,114.0,638,32801173.0,2002,"['Comedy', 'Crime', 'Drama']",Spike Jonze,7.3,13801173.0,1.7263775263157894
15000000.0,15.262492,93.0,381,46770602.0,2005,['Horror'],George A. Romero,6.0,31770602.0,3.1180401333333334
23000000.0,1.583918,107.0,11,51751835.0,2013,['Action'],Danny Pang,5.8,28751835.0,2.2500797826086956
18500000.0,44.511363,118.0,1301,10680275.0,1998,"['Adventure', 'Drama', 'Comedy']",Terry Gilliam,7.2,-7819725.0,0.5773121621621622
18500000.0,16.665841,100.0,518,31912793.0,2009,"['Comedy', 'Romance', 'Fantasy']",Ricky Gervais,6.0,13412793.0,1.7250158378378377
18000000.0,36.471231,96.0,2713,268157400.0,2014,['Comedy'],Nicholas Stoller,6.2,250157400.0,14.897633333333333
23000000.0,85.30318,101.0,2472,351583407.0,1994,"['Romance', 'Comedy', 'Crime', 'Fantasy']",Chuck Russell,6.6,328583407.0,15.286235086956522
18000000.0,20.716023,104.0,993,151668774.0,1988,"['Fantasy', 'Drama', 'Comedy', 'Romance', 'Family']",Penny Marshall,6.9,133668774.0,8.426043
18000000.0,29.487784,82.0,1579,261572744.0,2006,['Comedy'],Larry Charles,6.5,243572744.0,14.531819111111112
18000000.0,25.43954,96.0,882,141774679.0,2001,['Comedy'],Robert Luketic,6.1,123774679.0,7.8763710555555555
18000000.0,15.314027,105.0,434,87000000.0,1984,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",Leonard Nimoy,6.4,69000000.0,4.833333333333333
19000000.0,32.602868,122.0,659,144216468.0,2005,"['Crime', 'Drama', 'Horror', 'Thriller']",Scott Derrickson,6.3,125216468.0,7.590340421052631
17000000.0,9.832326,88.0,308,65535067.0,1999,['Comedy'],Mike Mitchell,5.5,48535067.0,3.8550039411764705
16000000.0,33.452469,110.0,392,19682924.0,2014,"['Thriller', 'Action', 'Science Fiction']",Vic Armstrong,3.7,3682924.0,1.23018275
23000000.0,14.190837,103.0,249,51751835.0,2005,"['Comedy', 'Drama', 'Romance']",Thomas Bezucha,6.2,28751835.0,2.2500797826086956
18000000.0,6.501815,106.0,74,65070412.0,2004,"['Comedy', 'Drama']",Kevin Rodney Sullivan,5.6,47070412.0,3.615022888888889
23000000.0,26.58873,91.0,656,76488889.0,2003,"['Drama', 'Comedy', 'Crime']",Terry Zwigoff,6.5,53488889.0,3.3256038695652173
16500000.0,36.15716,94.0,1013,67683989.0,1997,"['Science Fiction', 'Comedy', 'Crime']",Jay Roach,6.5,51183989.0,4.102059939393939
18000000.0,16.027955,94.0,322,88923251.0,2016,"['Romance', 'Comedy', 'Family']",Kirk Jones,5.5,70923251.0,4.940180611111111
21000000.0,14.329891,99.0,238,72417394.0,2011,"['Family', 'Comedy']",David Bowers,6.3,51417394.0,3.448447333333333
18000000.0,50.009408,107.0,2093,98235548.0,1987,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",John McTiernan,7.3,80235548.0,5.457530444444444
18000000.0,31.82675,160.0,1076,51973029.0,1984,"['Drama', 'History', 'Music']",Miloš Forman,7.8,33973029.0,2.8873905
23000000.0,9.642041,88.0,167,14796236.0,2008,"['Crime', 'Horror']",Nelson McCormick,4.8,-8203764.0,0.6433146086956522
17000000.0,36.423717,97.0,2320,129042871.0,2004,['Comedy'],Mark Waters,6.9,112042871.0,7.590757117647059
23000000.0,12.309718,113.0,172,51751835.0,2003,"['Comedy', 'Drama', 'Romance']",Audrey Wells,6.4,28751835.0,2.2500797826086956
19800000.0,11.693272,137.0,246,87754044.0,2001,"['Drama', 'Mystery', 'Thriller']",Robert Altman,6.8,67954044.0,4.432022424242424
18000000.0,12.243887,103.0,136,41382841.0,1986,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Francis Ford Coppola,5.9,23382841.0,2.299046722222222
18000000.0,89.811154,119.0,4535,103215094.0,2014,"['Drama', 'Comedy']",Alejandro González Iñárritu,7.4,85215094.0,5.734171888888889
18000000.0,34.694216,98.0,1098,99206215.0,2013,"['Comedy', 'Drama']",Woody Allen,7.0,81206215.0,5.511456388888889
15000000.0,17.50138,111.0,367,76286096.0,2006,"['Drama', 'History', 'Crime', 'Thriller', 'Action']",Paul Greengrass,6.9,61286096.0,5.085739733333333
18000000.0,18.492655,94.0,303,62646763.0,2003,"['Romance', 'Music', 'Family']",Bille Woodruff,6.0,44646763.0,3.480375722222222
18000000.0,11.238522,81.0,147,51751835.0,1996,"['Action', 'Comedy']",Rick Friedberg,4.9,33751835.0,2.8751019444444443
1000000.0,14.518598,89.0,311,21378361.0,1980,['Horror'],John Carpenter,6.4,20378361.0,21.378361
18000000.0,19.234672,106.0,342,47088990.0,2011,"['Action', 'Drama']",Sean McNamara,6.9,29088990.0,2.616055
18000000.0,4.504377,121.0,72,24911670.0,1970,"['War', 'Comedy', 'Drama']",Mike Nichols,6.7,6911670.0,1.3839816666666667
23000000.0,10.529143,86.0,225,24007324.0,2009,"['Comedy', 'Crime', 'Drama']",Jody Hill,5.6,1007324.0,1.0437966956521738
18000000.0,18.379124,103.0,383,100000000.0,1984,"['Adventure', 'Fantasy', 'Action']",Richard Fleischer,5.8,82000000.0,5.555555555555555
18000000.0,35.524457,129.0,938,23000000.0,1980,['Drama'],Martin Scorsese,7.7,5000000.0,1.2777777777777777
18000000.0,13.472365,109.0,180,36133014.0,2009,"['Drama', 'Romance']",Brandon Camp,5.6,18133014.0,2.0073896666666666
18000000.0,8.321586,109.0,167,51751835.0,1985,"['Action', 'Adventure', 'Crime', 'Drama', 'Family', 'Mystery', 'Thriller']",Barry Levinson,6.7,33751835.0,2.8751019444444443
23000000.0,7.668063,107.0,135,51751835.0,2009,"['Music', 'Comedy', 'Drama', 'Romance']",Kevin Tancharoen,5.5,28751835.0,2.2500797826086956
18000000.0,52.464877,94.0,2606,35692920.0,2010,"['Adventure', 'Drama', 'Thriller']",Danny Boyle,7.0,17692920.0,1.98294
23000000.0,11.423533,94.0,155,51751835.0,2000,"['Action', 'Comedy', 'Crime']",Woody Allen,6.4,28751835.0,2.2500797826086956
18000000.0,6.961736,115.0,90,17200925.0,2000,"['Drama', 'Music']",Nicholas Hytner,6.8,-799075.0,0.9556069444444445
17000000.0,9.191187,107.0,167,24000000.0,2015,"['Comedy', 'Family']",Jessie Nelson,5.4,7000000.0,1.411764705882353
18000000.0,4.492859,92.0,76,16702864.0,2004,"['Family', 'Action', 'Adventure']",Bart Freundlich,4.9,-1297136.0,0.9279368888888889
18000000.0,5.706767,125.0,120,51751835.0,2001,['Drama'],Irwin Winkler,7.2,33751835.0,2.8751019444444443
30000000.0,53.670525,122.0,1573,34441873.0,2015,"['Drama', 'History']",Danny Boyle,6.8,4441873.0,1.1480624333333334
18000000.0,14.15192,102.0,197,51751835.0,2009,"['Comedy', 'Romance']",Chris Columbus,5.1,33751835.0,2.8751019444444443
18000000.0,13.462544,87.0,319,51751835.0,2009,"['Drama', 'Comedy', 'Romance']",Miguel Arteta,5.9,33751835.0,2.8751019444444443
18000000.0,11.725805,98.0,14,2945600.0,1981,"['Action', 'Adventure', 'Romance', 'Western']",William A. Fraker,3.7,-15054400.0,0.16364444444444445
21000000.0,7.047975,109.0,92,28008462.0,2001,"['Drama', 'Thriller']",John Boorman,6.2,7008462.0,1.3337362857142858
18000000.0,13.628601,108.0,236,12000000.0,1981,"['Drama', 'Mystery', 'Thriller']",Brian De Palma,7.3,-6000000.0,0.6666666666666666
18000000.0,16.520516,90.0,246,10501938.0,2013,"['Action', 'Crime']",Courtney Solomon,4.9,-7498062.0,0.583441
18000000.0,14.916264,112.0,176,8038061.0,1997,['Drama'],Ang Lee,6.9,-9961939.0,0.44655894444444444
18000000.0,9.633711,94.0,164,25312387.0,2014,"['Comedy', 'Drama', 'Romance']",Rob Reiner,5.7,7312387.0,1.4062437222222222
23000000.0,3.455018,105.0,56,51751835.0,1989,"['Adventure', 'Comedy', 'Family']",Jeff Kanew,5.6,28751835.0,2.2500797826086956
23000000.0,1.946634,104.0,23,51751835.0,2004,"['Comedy', 'Drama', 'Romance']",István Szabó,6.4,28751835.0,2.2500797826086956
17000000.0,12.313143,117.0,177,6735922.0,1986,"['Drama', 'Romance']",Adrian Lyne,5.8,-10264078.0,0.39623070588235293
18000000.0,3.258422,108.0,67,14110013.0,1981,['Fantasy'],Matthew Robbins,6.5,-3889987.0,0.7838896111111111
23000000.0,3.659292,112.0,55,51751835.0,2009,"['Drama', 'Romance']",Michael Hoffman,6.7,28751835.0,2.2500797826086956
18000000.0,24.548633,127.0,630,5887457.0,1994,"['Comedy', 'Drama', 'History']",Tim Burton,7.3,-12112543.0,0.32708094444444447
18000000.0,17.683563,111.0,299,20275812.0,2013,['Drama'],Jason Reitman,6.7,2275812.0,1.126434
18000000.0,10.1449,120.0,158,26527510.0,2007,['History'],Sergei Bodrov,6.5,8527510.0,1.4737505555555555
18000000.0,31.887978,114.0,836,25739015.0,2008,"['Action', 'Crime', 'Thriller']",Guy Ritchie,6.9,7739015.0,1.4299452777777777
23000000.0,1.110179,99.0,15,51751835.0,1982,"['Adventure', 'Action', 'Science Fiction']",Hal Needham,3.5,28751835.0,2.2500797826086956
23000000.0,9.814785,242.0,117,51751835.0,1996,['Drama'],Kenneth Branagh,7.3,28751835.0,2.2500797826086956
25000000.0,1.876811,117.0,28,20719451.0,2009,"['Drama', 'Romance']",Bruce Beresford,6.8,-4280549.0,0.82877804
18000000.0,32.717853,112.0,694,6212282.0,2016,"['Adventure', 'Drama', 'Science Fiction']",Jeff Nichols,6.2,-11787718.0,0.3451267777777778
23000000.0,8.945081,108.0,149,51751835.0,2003,"['Comedy', 'Romance']",Woody Allen,6.2,28751835.0,2.2500797826086956
18000000.0,13.916583,116.0,273,22309223.0,2013,"['Drama', 'History']",Jonathan Teplitzky,6.7,4309223.0,1.2394012777777779
15238800.0,17.94739,144.0,255,51751835.0,2009,"['Crime', 'Drama', 'Mystery']",Michael Haneke,7.2,36513035.0,3.3960571042339294
23000000.0,2.525569,90.0,11,51751835.0,2016,['Horror'],Zack Ward,5.3,28751835.0,2.2500797826086956
2700000.0,10.47644,93.0,108,3500000.0,1986,"['Romance', 'Science Fiction', 'Horror', 'Action', 'Crime']",Mike Marvin,5.9,800000.0,1.2962962962962963
18000000.0,10.991281,103.0,104,676698.0,2002,"['Drama', 'Mystery', 'Thriller']",D.J. Caruso,7.0,-17323302.0,0.037594333333333334
18000000.0,7.871686,93.0,83,7972967.0,2013,['Music'],Nimród Antal,6.7,-10027033.0,0.4429426111111111
18000000.0,6.333869,98.0,60,382174.0,2008,['Drama'],Gregor Jordan,4.4,-17617826.0,0.02123188888888889
18000000.0,1.138383,338.0,50,871279.0,2010,"['Crime', 'Drama', 'Thriller', 'History']",Olivier Assayas,6.7,-17128721.0,0.048404388888888886
18000000.0,8.266124,114.0,20,51751835.0,2009,"['Thriller', 'Drama']",Tran Anh Hung,5.6,33751835.0,2.8751019444444443
23000000.0,0.910529,121.0,2,51751835.0,1999,"['Western', 'Action', 'Drama', 'History']",Lance Hool,9.3,28751835.0,2.2500797826086956
3500000.0,18.025206,96.0,270,34000000.0,1985,"['Horror', 'Science Fiction']",George A. Romero,6.9,30500000.0,9.714285714285714
18000000.0,10.144222,92.0,179,51751835.0,2016,"['Action', 'Crime', 'Drama', 'Thriller']",Chuck Russell,4.5,33751835.0,2.8751019444444443
18000000.0,9.244181,105.0,77,1831348.0,2006,"['Action', 'Animation', 'Science Fiction']",Christian Volckman,6.7,-16168652.0,0.10174155555555556
17900000.0,12.752463,89.0,206,6948633.0,1985,"['Adventure', 'Fantasy', 'Action']",Richard Fleischer,5.0,-10951367.0,0.3881917877094972
14000000.0,22.748174,119.0,376,13551174.0,2012,['Thriller'],Rodrigo Cortés,6.0,-448826.0,0.967941
20000000.0,33.436092,113.0,2100,121463226.0,2007,['Comedy'],Greg Mottola,7.0,101463226.0,6.0731613
23000000.0,3.107371,103.0,52,90508336.0,2009,"['Comedy', 'Crime', 'Drama']",Tyler Perry,6.4,67508336.0,3.935145043478261
18000000.0,7.922639,90.0,82,51751835.0,2014,"['Horror', 'Action']",David Hayter,5.7,33751835.0,2.8751019444444443
23000000.0,28.973074,98.0,640,150816700.0,2008,"['Music', 'Drama', 'Romance']",Jon M. Chu,6.5,127816700.0,6.557247826086956
15000000.0,23.980329,80.0,479,51053787.0,2005,"['Animation', 'Comedy', 'Family']",Cory Edwards,5.9,36053787.0,3.4035858
17500000.0,28.60542,121.0,793,38000000.0,2004,"['Drama', 'History', 'War']",Terry George,7.5,20500000.0,2.1714285714285713
24000000.0,42.669304,89.0,966,99965753.0,2007,"['Action', 'Crime', 'Drama', 'Thriller']",Xavier Gens,5.9,75965753.0,4.165239708333333
17500000.0,7.180403,93.0,16,7018189.0,2013,"['Drama', 'Music']",Kasi Lemmons,5.8,-10481811.0,0.40103937142857143
18000000.0,21.638673,93.0,218,266586800.0,2014,"['Thriller', 'Action']",Brian A Miller,4.6,248586800.0,14.810377777777777
23000000.0,2.64486,116.0,18,51751835.0,2002,['Thriller'],Matt Dillon,5.4,28751835.0,2.2500797826086956
23000000.0,25.881355,101.0,1660,51751835.0,2001,"['Horror', 'Drama', 'Mystery', 'Thriller']",Alejandro Amenábar,7.4,28751835.0,2.2500797826086956
18500000.0,67.66094,137.0,3220,183316455.0,1986,"['Horror', 'Action', 'Thriller', 'Science Fiction']",James Cameron,7.7,164816455.0,9.908997567567567
17000000.0,20.786616,170.0,352,72070731.0,1964,"['Drama', 'Family', 'Music', 'Romance']",George Cukor,7.4,55070731.0,4.239454764705882
17000000.0,27.654472,100.0,687,125586134.0,1997,"['Horror', 'Thriller', 'Mystery']",Jim Gillespie,5.6,108586134.0,7.387419647058824
17000000.0,70.668923,104.0,1219,136621271.0,2014,['Comedy'],Luke Greenfield,6.4,119621271.0,8.036545352941177
16000000.0,23.425431,126.0,478,109502303.0,2004,"['Comedy', 'Drama', 'Romance']",Alexander Payne,6.9,93502303.0,6.8438939375
17500000.0,14.304444,110.0,172,19179969.0,2006,['Comedy'],Jay Chandrasekhar,5.8,1679969.0,1.0959982285714285
300000.0,30.301307,91.0,1035,70000000.0,1978,"['Horror', 'Thriller']",John Carpenter,7.4,69700000.0,233.33333333333334
17000000.0,3.56033,87.0,30,51751835.0,2003,"['Comedy', 'Family', 'Science Fiction']",John Robert Hoffman,4.7,34751835.0,3.044225588235294
17000000.0,7.210095,123.0,110,71625195.0,2013,['Comedy'],Malcolm D. Lee,6.7,54625195.0,4.213246764705882
17000000.0,23.491962,109.0,534,57103895.0,2006,"['Action', 'Comedy', 'Crime', 'Thriller']",Joe Carnahan,6.4,40103895.0,3.3590526470588236
20000000.0,36.133536,90.0,730,136150434.0,2010,"['Horror', 'Crime']",Kevin Greutert,5.8,116150434.0,6.8075217
17000000.0,14.18136,94.0,297,51751835.0,2002,"['Comedy', 'Romance']",Michael Lehmann,5.2,34751835.0,3.044225588235294
17000000.0,12.709227,81.0,198,30331165.0,1998,['Comedy'],John Fortenberry,5.9,13331165.0,1.7841861764705882
17000000.0,24.054062,86.0,849,43165571.0,2011,"['Drama', 'Fantasy', 'Romance']",Daniel Barnz,6.0,26165571.0,2.5391512352941175
15000000.0,35.107857,107.0,705,69623713.0,2006,"['Horror', 'Thriller']",Alexandre Aja,6.1,54623713.0,4.641580866666667
23000000.0,10.149569,98.0,64,51751835.0,2003,['Comedy'],Sam Weisman,5.1,28751835.0,2.2500797826086956
23000000.0,14.023082,128.0,213,45710059.0,2015,['Drama'],Niki Caro,7.4,22710059.0,1.9873938695652174
